territorio_id,nome_territorio,dominio_orcrim,area_fm_ids,geom_quality,geometry_wkt
998,FAVELA COMARI,Milícia,,ok,"POLYGON ((-43.563201 -22.915439, -43.563394 -22.916566, -43.563502 -22.917376, -43.563201 -22.918997, -43.563072 -22.919787, -43.56303 -22.920696, -43.562686 -22.92034, -43.561892 -22.920084, -43.56142 -22.91957, -43.560905 -22.918048, -43.560433 -22.917, -43.559832 -22.91617, -43.558802 -22.914984, -43.557772 -22.914312, -43.561163 -22.914332, -43.563137 -22.914352, -43.563201 -22.915439))"
999,BAIRRO SÃO PEDRO,Milícia,,ok,"POLYGON ((-43.592061 -22.9426, -43.592662 -22.943272, -43.593198 -22.943706, -43.593649 -22.943983, -43.596889 -22.945712, -43.596986 -22.946384, -43.59749 -22.950118, -43.59764 -22.950089, -43.598273 -22.950128, -43.598734 -22.950306, -43.599067 -22.950573, -43.599386 -22.950664, -43.599078 -22.951442, -43.59838 -22.951995, -43.597715 -22.951472, -43.597833 -22.952341, -43.597522 -22.952539, -43.596964 -22.952608, -43.596621 -22.952509, -43.59632 -22.951906, -43.596031 -22.951926, -43.595408 -22.951867, -43.595312 -22.952124, -43.595237 -22.952351, -43.595215 -22.952825, -43.595687 -22.952815, -43.595934 -22.952726, -43.596417 -22.952726, -43.596739 -22.955058, -43.596127 -22.955275, -43.595484 -22.954406, -43.595172 -22.954228, -43.595333 -22.953774, -43.595054 -22.953714, -43.59514 -22.953448, -43.595151 -22.953003, -43.595044 -22.952954, -43.594218 -22.952786, -43.594078 -22.952588, -43.594003 -22.952045, -43.594228 -22.951669, -43.594411 -22.951422, -43.5944 -22.951175, -43.5944 -22.950849, -43.594153 -22.950751, -43.59411 -22.950474, -43.594046 -22.950188, -43.593885 -22.950227, -43.593831 -22.950533, -43.593885 -22.950711, -43.593864 -22.951106, -43.592909 -22.951165, -43.592608 -22.950395, -43.591954 -22.950415, -43.5919 -22.950592, -43.591621 -22.950869, -43.591664 -22.951225, -43.591847 -22.951432, -43.591696 -22.951808, -43.591385 -22.951778, -43.590956 -22.951017, -43.590795 -22.950415, -43.590344 -22.950454, -43.590355 -22.94995, -43.589679 -22.950257, -43.589701 -22.950889, -43.589872 -22.951027, -43.590527 -22.951235, -43.590613 -22.951442, -43.590559 -22.951669, -43.589765 -22.951877, -43.589272 -22.951887, -43.589057 -22.950938, -43.588971 -22.950355, -43.589154 -22.950207, -43.589754 -22.949921, -43.590312 -22.949703, -43.590752 -22.949624, -43.590677 -22.949308, -43.590398 -22.949278, -43.59013 -22.949081, -43.589776 -22.949269, -43.589647 -22.949041, -43.589572 -22.948458, -43.590055 -22.948626, -43.590205 -22.948824, -43.590409 -22.948972, -43.590495 -22.948715, -43.590237 -22.948458, -43.590184 -22.948152, -43.590184 -22.947777, -43.590495 -22.947658, -43.590398 -22.947293, -43.589915 -22.947352, -43.589679 -22.94749, -43.589411 -22.947382, -43.589336 -22.947154, -43.589368 -22.946977, -43.589679 -22.946907, -43.589883 -22.946986, -43.589937 -22.947214, -43.590291 -22.947194, -43.590226 -22.946789, -43.590005 -22.945894, -43.590456 -22.945854, -43.59042 -22.945495, -43.590473 -22.944872, -43.59057 -22.944586, -43.590731 -22.944437, -43.591235 -22.9442, -43.591525 -22.943993, -43.5916 -22.943627, -43.592136 -22.943588, -43.592104 -22.94336, -43.59205 -22.942669, -43.592061 -22.9426))"
1000,FAVELINHA JARDIM GARRIDO,Milícia,,ok,"POLYGON ((-43.640568 -22.990238, -43.639577 -22.990053, -43.637757 -22.990169, -43.636931 -22.990445, -43.636573 -22.991214, -43.636246 -22.990591, -43.636812 -22.988702, -43.637298 -22.986897, -43.638504 -22.987134, -43.638365 -22.987695, -43.638317 -22.987954, -43.638711 -22.98806, -43.638655 -22.988236, -43.639186 -22.988359, -43.639269 -22.988208, -43.639514 -22.988281, -43.63946 -22.988491, -43.640216 -22.988694, -43.640331 -22.988341, -43.641113 -22.988516, -43.641633 -22.988835, -43.642024 -22.989085, -43.641267 -22.990601, -43.640568 -22.990238))"
1001,IV CENTENARIO,Milícia,,ok,"POLYGON ((-43.376108 -22.954153, -43.376022 -22.953822, -43.376108 -22.953086, -43.375861 -22.952779, -43.374751 -22.951866, -43.37534 -22.950561, -43.37776 -22.950269, -43.377717 -22.94981, -43.378023 -22.94985, -43.378243 -22.950018, -43.378495 -22.950161, -43.378618 -22.950398, -43.37864 -22.950986, -43.378656 -22.951174, -43.378618 -22.951446, -43.378629 -22.951762, -43.378726 -22.951964, -43.378854 -22.95233, -43.378811 -22.952686, -43.378731 -22.952982, -43.378581 -22.953367, -43.378329 -22.953555, -43.377728 -22.953757, -43.377143 -22.953975, -43.376939 -22.954118, -43.376574 -22.954523, -43.37651 -22.954474, -43.376108 -22.954153))"
1002,VILA DA PAZ,Milícia,,ok,"POLYGON ((-43.243173 -22.903143, -43.242655 -22.903568, -43.242164 -22.903145, -43.241858 -22.902955, -43.241808 -22.902273, -43.24339 -22.902273, -43.243473 -22.902221, -43.244044 -22.902461, -43.243173 -22.903143))"
1003,CONJUNTO 13 DE MAIO,Milícia,,ok,"POLYGON ((-43.744795 -22.865439, -43.744988 -22.866052, -43.745181 -22.867238, -43.745675 -22.869096, -43.746039 -22.870282, -43.746426 -22.872082, -43.746769 -22.873466, -43.746511 -22.874158, -43.746018 -22.873762, -43.745331 -22.873564, -43.745267 -22.873169, -43.745803 -22.872675, -43.745675 -22.872042, -43.74516 -22.870203, -43.744301 -22.867258, -43.743958 -22.865893, -43.744108 -22.863916, -43.745031 -22.864015, -43.744795 -22.865439))"
1004,BOA ESPERANÇA,Milícia,,ok,"POLYGON ((-43.69302 -22.753849, -43.69199 -22.755086, -43.69066 -22.753948, -43.680189 -22.745875, -43.682592 -22.737167, -43.688772 -22.734476, -43.688214 -22.730557, -43.691947 -22.729805, -43.694094 -22.730557, -43.700746 -22.730775, -43.703986 -22.734446, -43.708428 -22.737563, -43.70744 -22.738889, -43.701346 -22.745242, -43.699372 -22.7473, -43.696647 -22.750188, -43.69302 -22.753849))"
1005,PARQUE SÃO LUIZ,Milícia,,ok,"POLYGON ((-43.577749 -22.917331, -43.57748 -22.91741, -43.577116 -22.917153, -43.57645 -22.916936, -43.576161 -22.916876, -43.576236 -22.916392, -43.575956 -22.916423, -43.575655 -22.916444, -43.575611 -22.916012, -43.575544 -22.915167, -43.575496 -22.913833, -43.57541 -22.913428, -43.575406 -22.913111, -43.575391 -22.912843, -43.57534 -22.912348, -43.575327 -22.911914, -43.57497 -22.911831, -43.574911 -22.910717, -43.57482 -22.909761, -43.574728 -22.908511, -43.574608 -22.907322, -43.574948 -22.907389, -43.577018 -22.907971, -43.577749 -22.917331))"
1006,BAIRRO ALESSANDRA 2,Milícia,,ok,"POLYGON ((-43.575659 -22.888633, -43.5748 -22.889206, -43.574618 -22.889344, -43.573792 -22.889542, -43.573459 -22.888771, -43.57332 -22.888395, -43.573191 -22.888059, -43.573041 -22.887753, -43.572708 -22.887733, -43.572584 -22.887674, -43.572399 -22.887054, -43.572299 -22.887002, -43.572137 -22.886835, -43.571834 -22.886421, -43.571592 -22.886284, -43.571044 -22.88617, -43.571064 -22.886099, -43.572005 -22.88568, -43.572665 -22.885415, -43.573041 -22.885519, -43.573341 -22.885786, -43.573427 -22.886201, -43.573438 -22.887239, -43.576249 -22.887209, -43.576292 -22.888553, -43.575659 -22.888633))"
1007,CONJUNTO SALVADOR,Milícia,,ok,"POLYGON ((-43.560285 -22.929906, -43.559942 -22.930054, -43.556959 -22.930894, -43.555876 -22.93121, -43.555039 -22.930558, -43.554964 -22.929165, -43.554932 -22.928819, -43.554599 -22.928048, -43.554481 -22.927791, -43.554578 -22.927623, -43.55476 -22.927465, -43.555168 -22.927337, -43.555661 -22.927178, -43.556187 -22.92702, -43.556466 -22.926852, -43.556906 -22.926408, -43.55712 -22.92623, -43.560006 -22.926516, -43.560285 -22.929906))"
1008,FAVELAO,Milícia,,ok,"POLYGON ((-43.35536 -22.95571, -43.356154 -22.956599, -43.356379 -22.956985, -43.356529 -22.957627, -43.356873 -22.958496, -43.3536 -22.958348, -43.353225 -22.958318, -43.352774 -22.957992, -43.352678 -22.957834, -43.352871 -22.957311, -43.352796 -22.956807, -43.352871 -22.956372, -43.353375 -22.955661, -43.353976 -22.955256, -43.354598 -22.955029, -43.35536 -22.95571))"
1010,MORRO DO FRANÇA,Milícia,,ok,"POLYGON ((-43.315975 -22.881456, -43.313647 -22.882009, -43.312949 -22.881594, -43.312901 -22.881579, -43.312542 -22.88196, -43.312096 -22.881683, -43.312155 -22.881579, -43.31428 -22.879474, -43.314945 -22.880112, -43.31568 -22.880878, -43.315766 -22.881026, -43.315975 -22.881456))"
1011,FAVELA DE RAMOS (PISCINÃO),Milícia,,ok,"POLYGON ((-43.255894 -22.838106, -43.254671 -22.838838, -43.253298 -22.840202, -43.251066 -22.842615, -43.249414 -22.844711, -43.246088 -22.845462, -43.245165 -22.84042, -43.246582 -22.840301, -43.247762 -22.839985, -43.24774 -22.839352, -43.252139 -22.837513, -43.253126 -22.837097, -43.25465 -22.836583, -43.255894 -22.838106))"
1012,VILA IBIRAPITANGA,Milícia,,ok,"POLYGON ((-43.764738 -22.853817, -43.764041 -22.854654, -43.76298 -22.85569, -43.761847 -22.856581, -43.761058 -22.857258, -43.760958 -22.857388, -43.759163 -22.858872, -43.756043 -22.861533, -43.755813 -22.861548, -43.755691 -22.861426, -43.754278 -22.862576, -43.753856 -22.86276, -43.751646 -22.862938, -43.750397 -22.863457, -43.750896 -22.862369, -43.751008 -22.859423, -43.751413 -22.857087, -43.753096 -22.856216, -43.755075 -22.853546, -43.753875 -22.849938, -43.753061 -22.848311, -43.751624 -22.848684, -43.75112 -22.848159, -43.750788 -22.844213, -43.76466 -22.842986, -43.764854 -22.844924, -43.764983 -22.845903, -43.765165 -22.846961, -43.765294 -22.847436, -43.765948 -22.848286, -43.766088 -22.848671, -43.766055 -22.849532, -43.76672 -22.850224, -43.766109 -22.851351, -43.765905 -22.851854, -43.765294 -22.852962, -43.764738 -22.853817))"
1013,CHICO CITY,Milícia,,ok,"POLYGON ((-43.352429 -22.964878, -43.35126 -22.964987, -43.351437 -22.96675, -43.351228 -22.966898, -43.350702 -22.966962, -43.349109 -22.967217, -43.350031 -22.968274, -43.351748 -22.970447, -43.352467 -22.971109, -43.353046 -22.971889, -43.353561 -22.972304, -43.353057 -22.972916, -43.353518 -22.973588, -43.352928 -22.973953, -43.352241 -22.972926, -43.350621 -22.970644, -43.349527 -22.969024, -43.348583 -22.967701, -43.347832 -22.966555, -43.34611 -22.96371, -43.34641 -22.963616, -43.346764 -22.963672, -43.349329 -22.963531, -43.3523 -22.963292, -43.352429 -22.964878))"
1015,MORRO DO TIROL,Milícia,,ok,"POLYGON ((-43.331629 -22.939935, -43.33164 -22.940009, -43.33142 -22.940291, -43.331157 -22.940118, -43.331163 -22.93994, -43.331061 -22.939762, -43.330792 -22.939668, -43.330438 -22.939471, -43.330192 -22.939357, -43.330025 -22.939392, -43.330041 -22.939481, -43.32995 -22.939525, -43.329875 -22.939441, -43.329677 -22.939515, -43.329548 -22.939599, -43.329634 -22.939733, -43.329484 -22.939797, -43.329543 -22.939935, -43.329419 -22.940004, -43.329355 -22.93993, -43.329194 -22.939965, -43.329172 -22.939851, -43.32914 -22.939629, -43.328893 -22.939466, -43.32854 -22.939342, -43.328491 -22.939466, -43.328341 -22.93949, -43.328303 -22.939589, -43.328159 -22.939471, -43.328159 -22.939387, -43.328078 -22.939362, -43.327949 -22.939372, -43.327896 -22.939614, -43.327665 -22.940009, -43.32751 -22.93995, -43.327493 -22.939787, -43.327579 -22.939604, -43.327563 -22.939495, -43.32759 -22.939308, -43.327322 -22.939283, -43.327209 -22.939219, -43.326984 -22.939184, -43.326887 -22.939219, -43.326533 -22.939214, -43.326313 -22.939273, -43.326297 -22.939406, -43.326383 -22.939436, -43.326555 -22.939402, -43.326662 -22.939485, -43.326839 -22.939456, -43.326978 -22.939461, -43.327021 -22.939545, -43.327145 -22.939535, -43.327166 -22.939644, -43.327005 -22.939703, -43.326426 -22.939698, -43.325959 -22.940572, -43.325825 -22.940567, -43.325552 -22.940394, -43.325256 -22.940227, -43.325149 -22.940167, -43.324929 -22.940177, -43.324795 -22.940182, -43.324607 -22.940207, -43.324264 -22.940261, -43.324173 -22.940311, -43.324006 -22.94032, -43.323964 -22.94035, -43.323803 -22.94033, -43.323642 -22.94036, -43.323631 -22.940236, -43.323577 -22.940222, -43.323551 -22.940098, -43.32354 -22.93998, -43.32347 -22.939975, -43.323465 -22.940073, -43.323373 -22.940098, -43.3234 -22.940157, -43.323213 -22.940246, -43.323138 -22.940286, -43.323003 -22.940315, -43.322901 -22.94036, -43.322928 -22.940434, -43.322842 -22.940538, -43.322735 -22.940449, -43.322649 -22.940464, -43.322585 -22.940355, -43.322633 -22.940291, -43.322596 -22.940152, -43.322403 -22.940266, -43.32236 -22.940325, -43.322424 -22.940523, -43.322295 -22.940548, -43.322252 -22.940409, -43.322188 -22.940133, -43.32193 -22.940148, -43.321861 -22.93995, -43.321775 -22.93993, -43.321764 -22.939777, -43.321705 -22.939698, -43.32155 -22.939619, -43.321448 -22.939644, -43.321244 -22.939619, -43.321169 -22.939673, -43.320943 -22.939609, -43.320879 -22.939802, -43.320756 -22.939891, -43.320691 -22.939975, -43.320632 -22.940123, -43.320654 -22.940197, -43.320589 -22.940207, -43.32053 -22.940108, -43.32045 -22.940019, -43.320246 -22.939965, -43.320316 -22.939851, -43.320477 -22.939915, -43.320584 -22.939841, -43.320697 -22.939708, -43.320697 -22.93956, -43.320815 -22.939485, -43.320842 -22.939402, -43.320734 -22.939402, -43.320579 -22.939382, -43.320546 -22.939283, -43.3206 -22.939194, -43.320509 -22.939164, -43.320632 -22.939016, -43.320911 -22.939105, -43.320976 -22.938937, -43.321008 -22.93875, -43.321147 -22.938769, -43.321405 -22.938868, -43.321614 -22.938903, -43.321845 -22.939026, -43.322172 -22.93913, -43.32288 -22.939352, -43.323036 -22.939446, -43.323095 -22.939362, -43.323154 -22.939234, -43.323357 -22.939244, -43.3234 -22.939155, -43.323636 -22.939184, -43.323679 -22.939253, -43.323878 -22.939303, -43.323969 -22.939244, -43.324039 -22.939283, -43.324119 -22.939367, -43.324286 -22.939377, -43.324312 -22.939244, -43.324302 -22.939051, -43.324398 -22.939056, -43.324441 -22.939204, -43.324623 -22.939229, -43.324795 -22.939273, -43.324913 -22.939253, -43.325112 -22.939352, -43.32538 -22.939248, -43.325503 -22.939125, -43.325385 -22.938991, -43.325305 -22.93875, -43.325192 -22.938493, -43.325176 -22.938315, -43.325251 -22.938191, -43.325466 -22.938033, -43.32561 -22.937845, -43.325616 -22.93745, -43.326506 -22.937302, -43.327332 -22.937213, -43.32788 -22.937124, -43.32862 -22.937322, -43.329317 -22.937193, -43.330251 -22.937371, -43.331088 -22.937569, -43.331688 -22.937885, -43.331635 -22.938231, -43.331506 -22.938557, -43.331216 -22.939051, -43.331764 -22.939411, -43.331629 -22.939935))"
1016,MIRANTE DO ITANHANGA (MUZEMA),Milícia,,ok,"POLYGON ((-43.320826 -22.993674, -43.320236 -22.99399, -43.319517 -22.99395, -43.319485 -22.993674, -43.319978 -22.993526, -43.320375 -22.992933, -43.320847 -22.993368, -43.321215 -22.993488, -43.320826 -22.993674))"
1017,PINA RANGEL,Milícia,,ok,"POLYGON ((-43.583486 -22.911625, -43.583572 -22.912396, -43.583547 -22.912461, -43.583455 -22.912509, -43.581588 -22.912595, -43.581641 -22.913238, -43.580075 -22.913342, -43.580102 -22.913856, -43.577591 -22.913981, -43.577179 -22.907991, -43.577312 -22.90799, -43.577634 -22.908208, -43.578031 -22.908574, -43.578407 -22.908939, -43.578868 -22.909305, -43.579233 -22.909552, -43.579662 -22.909582, -43.580177 -22.909641, -43.580671 -22.909641, -43.581121 -22.90972, -43.581626 -22.909898, -43.582226 -22.910115, -43.582623 -22.910293, -43.583246 -22.910639, -43.583374 -22.910718, -43.583486 -22.911625))"
1018,JARDIM NOVO HORIZONTE,Milícia,,ok,"POLYGON ((-43.584006 -22.883225, -43.584404 -22.883205, -43.584629 -22.883136, -43.58494 -22.882988, -43.585176 -22.88279, -43.585401 -22.882543, -43.585627 -22.882296, -43.585981 -22.881841, -43.586238 -22.881594, -43.586517 -22.881555, -43.58671 -22.881604, -43.587 -22.881841, -43.587268 -22.882069, -43.587601 -22.882276, -43.587933 -22.882405, -43.588202 -22.882514, -43.588824 -22.8828, -43.589146 -22.885746, -43.589124 -22.886309, -43.587429 -22.886724, -43.587086 -22.88367, -43.585444 -22.884233, -43.585026 -22.884362, -43.584468 -22.884411, -43.584049 -22.884391, -43.584006 -22.883225))"
1019,BRITO,Milícia,,ok,"POLYGON ((-43.563828 -22.928724, -43.564449 -22.928768, -43.56489 -22.92954, -43.564526 -22.929525, -43.563576 -22.92948, -43.564316 -22.937182, -43.56105 -22.936837, -43.560931 -22.93561, -43.563858 -22.935694, -43.564005 -22.93567, -43.563949 -22.93512, -43.563931 -22.934769, -43.563889 -22.934377, -43.563843 -22.934028, -43.563791 -22.933326, -43.563702 -22.932713, -43.563675 -22.932622, -43.563414 -22.93256, -43.563187 -22.932445, -43.562718 -22.932292, -43.562283 -22.932252, -43.56176 -22.932178, -43.56142 -22.932123, -43.560816 -22.932051, -43.560728 -22.931978, -43.560683 -22.931884, -43.560531 -22.93077, -43.560457 -22.929703, -43.560399 -22.92911, -43.560334 -22.928542, -43.560371 -22.928442, -43.560481 -22.928445, -43.563828 -22.928724))"
1020,FAVELA DO MAGARÇA,Milícia,,ok,"POLYGON ((-43.603259 -22.948599, -43.603001 -22.94856, -43.602454 -22.949222, -43.602347 -22.94938, -43.602401 -22.949518, -43.60224 -22.949775, -43.601907 -22.949805, -43.601542 -22.949933, -43.601414 -22.949844, -43.601102 -22.949736, -43.600813 -22.949844, -43.600823 -22.950091, -43.600823 -22.950378, -43.600738 -22.950872, -43.60048 -22.950704, -43.599536 -22.950664, -43.599386 -22.950664, -43.598849 -22.950338, -43.598721 -22.95016, -43.598184 -22.950012, -43.597626 -22.949933, -43.597508 -22.948965, -43.597422 -22.948244, -43.597294 -22.947513, -43.597144 -22.946288, -43.597165 -22.94607, -43.597294 -22.945952, -43.597551 -22.94605, -43.598163 -22.946307, -43.598667 -22.946623, -43.598946 -22.946742, -43.59974 -22.94692, -43.600555 -22.947137, -43.601789 -22.947384, -43.602411 -22.947542, -43.602883 -22.94772, -43.603173 -22.947967, -43.603549 -22.948234, -43.603259 -22.948599))"
1021,CONJUNTÃO,Milícia,,ok,"POLYGON ((-43.463859 -22.865249, -43.463838 -22.868027, -43.463001 -22.868018, -43.462346 -22.868106, -43.462325 -22.868502, -43.462228 -22.868828, -43.462743 -22.868858, -43.462808 -22.870143, -43.463805 -22.870242, -43.463741 -22.87126, -43.458806 -22.871319, -43.457529 -22.871369, -43.455362 -22.871497, -43.451156 -22.871685, -43.451049 -22.874937, -43.449858 -22.875026, -43.448946 -22.87472, -43.448957 -22.873197, -43.447433 -22.873, -43.449536 -22.870113, -43.450437 -22.870123, -43.450555 -22.870291, -43.451006 -22.869866, -43.451478 -22.869856, -43.451961 -22.869224, -43.451639 -22.86867, -43.450984 -22.868413, -43.448259 -22.868423, -43.449118 -22.86696, -43.451038 -22.864291, -43.452014 -22.865012, -43.449643 -22.868215, -43.450952 -22.868284, -43.451585 -22.867355, -43.454503 -22.863786, -43.455372 -22.86257, -43.455512 -22.864281, -43.455394 -22.864805, -43.454761 -22.865714, -43.454943 -22.866021, -43.454976 -22.866238, -43.455791 -22.867039, -43.456885 -22.867494, -43.456091 -22.868759, -43.45563 -22.868551, -43.454857 -22.869599, -43.457604 -22.87128, -43.459857 -22.868522, -43.461391 -22.868492, -43.4621 -22.867998, -43.462893 -22.86694, -43.463269 -22.866001, -43.463323 -22.865249, -43.463859 -22.865249))"
1022,FAVELA DO IPADU,Milícia,,ok,"POLYGON ((-43.397085 -22.923444, -43.397278 -22.9238, -43.397455 -22.924254, -43.397616 -22.924644, -43.397541 -22.924778, -43.397412 -22.924892, -43.397123 -22.925163, -43.396908 -22.925153, -43.396876 -22.925356, -43.396806 -22.925346, -43.39642 -22.925312, -43.396726 -22.924422, -43.397026 -22.923597, -43.397021 -22.923474, -43.397085 -22.923444))"
1023,JARDIM NOVA ERA,Milícia,,ok,"POLYGON ((-43.495367 -22.757088, -43.499552 -22.757187, -43.501872 -22.756687, -43.501912 -22.759917, -43.5017 -22.762742, -43.504018 -22.763118, -43.504168 -22.762999, -43.5064 -22.763138, -43.5067 -22.761733, -43.507044 -22.762128, -43.507945 -22.762425, -43.508031 -22.76199, -43.508867 -22.76197, -43.507227 -22.766884, -43.508686 -22.767399, -43.510002 -22.769375, -43.509508 -22.76985, -43.507963 -22.7689, -43.504208 -22.767198, -43.50174 -22.767198, -43.50026 -22.7671, -43.498586 -22.766328, -43.497685 -22.766466, -43.496505 -22.766783, -43.495153 -22.766585, -43.493308 -22.765774, -43.489252 -22.764171, -43.485368 -22.762193, -43.485068 -22.761876, -43.487364 -22.76055, -43.488265 -22.75962, -43.488801 -22.758671, -43.489274 -22.758018, -43.490067 -22.757562, -43.490733 -22.757028, -43.495367 -22.757088))"
